0.0,2,0.21509348151726201,-0.2,-0.1,0.0
5.0,2,0.23804536501760803,0.5668617707528095,0.6370534252107986,0.7663942643050401
10.0,2,0.28425761129097393,1.330365316858972,1.3766178075464053,1.5336357961319291
15.0,2,0.28090161114476514,2.084692770807298,2.1298547112939494,2.296380898704731
20.0,2,0.1879124539303046,2.8254902205395016,2.9050420410974236,3.0507055794377576
25.0,2,0.1421781829718565,3.5529417930890004,3.7014416320703227,3.797163876184034
30.0,2,0.32255824055684745,4.27361399283229,4.505627051692312,4.542615717087443
35.0,2,0.565885323672764,4.999441284966503,5.293529350127744,5.299195586786468
40.0,2,0.42571544231035097,5.743147654592104,6.039610968438309,6.079717059118977
45.0,2,0.023049672711831212,6.51115349767371,6.7310687159606815,6.890562928783692
50.0,2,0.4333289174030299,7.2969589660223,7.381083152422292,7.725052484242054
55.0,2,2.1214051735048356,8.079078186583624,8.032965073914921,8.561360802456825
60.0,2,3.195155988582076,8.826802184715534,8.74864294809034,9.36826839041809
0.0,2,0.09192530783187973,-0.2,-0.1,0.0
5.0,2,0.22745882619057609,0.17584883218666053,0.3442595986056739,0.3702269059444373
10.0,2,0.5509158030578195,0.5536393970688818,0.7824722935953609,0.7445589828093095
15.0,2,0.6416097373742775,0.9466276624973268,1.187758731761047,1.136619615951955
20.0,2,0.26295348657501894,1.3646019500886257,1.5401840081893472,1.556555388669118
25.0,2,0.19727035892491537,1.8065036002252148,1.8415257764599524,2.0036473069986864
30.0,2,1.4618594309497852,2.2560104013313356,2.1241176604945986,2.461883958594678
35.0,2,3.0813827845985626,2.684005372354125,2.4459226650599537,2.9024193197433235
40.0,2,2.4286322934682913,3.0596288573654755,2.868440509112573,3.294613327416129
45.0,2,0.15916840816065098,3.367386316795028,3.42250392139696,3.623127792438939
50.0,2,2.4576106209324915,3.6231079565839672,4.076371390483326,3.903874020300349
55.0,2,11.964361673034253,3.8789474659154894,4.725741569721476,4.188999668467394
60.0,2,17.65169005289471,4.209525431136835,5.2214779122238895,4.5530206974804255
0.0,2,0.06924706439249842,-0.2,-0.1,0.0
5.0,2,0.08725691881746767,1.7473043341352155,1.8289631237155117,1.9375055309463964
10.0,2,0.11119996975267571,3.693370250026541,3.759067490741388,3.875108236826289
15.0,2,0.12509239531352978,5.635475233921311,5.695386091153901,5.810457641316149
20.0,2,0.11945230397129311,7.5715469163180975,7.641681276450612,7.7418637624197775
25.0,2,0.12112992549935593,9.50156037668809,9.59761754678158,9.669687020515996
30.0,2,0.1655025994664365,11.42837688486196,11.557092517464525,11.597168530456234
35.0,2,0.2172658479481297,13.357283722937312,13.509166723338543,13.529960475304039
40.0,2,0.1827211152819658,15.293914571963832,15.44223320862805,15.474036129785052
45.0,2,0.08569655555215563,17.241027428893506,17.350472855375354,17.43245661490518
50.0,2,0.14769601879223734,19.195499555252837,19.239876297776153,19.402354034942054
55.0,2,0.4648177813845492,21.14739131544779,21.130128522012985,21.37398303930743
60.0,2,0.6472003767868217,23.082568698285883,23.04937634458534,23.33333082269406
0.0,2,0.08194669936016241,-0.2,-0.1,0.0
5.0,2,0.14683748219239512,-0.08122685770394615,0.06820343202717422,0.11735517953388215
10.0,2,0.3028673227898498,0.03843909605199857,0.23214991407926314,0.23807449758296065
15.0,2,0.3416563013104458,0.16830679905981913,0.3729166934160613,0.37177176909543824
20.0,2,0.14631432311692,0.3152523400779991,0.47646982831076445,0.5256048470396328
25.0,2,0.10521365616797493,0.4785254412958741,0.5440607662549082,0.6990725617346898
30.0,2,0.7234954123091958,0.6466416608749809,0.5984520032777146,0.8808968589898496
35.0,2,1.5190665836844597,0.7991217359295857,0.6804488221101552,1.0507517189598679
40.0,2,1.1914554613851318,0.9142733692727327,0.8333463112315215,1.1870343503523746
45.0,2,0.06735326618088744,0.9812360050624258,1.0788503538832575,1.2788994257679185
50.0,2,1.2137723931735094,1.0112171152802587,1.394615294359379,1.337485128930954
55.0,2,5.94119166743364,1.0410119028199094,1.7072141949706443,1.3994231946370488
60.0,2,8.785966850733114,1.1232487851295523,1.911656657345407,1.5170756038096826
0.0,2,0.00012084631973102334,-0.2,-0.1,0.0
5.0,2,0.011153093973374568,-1.6373072795945016,-1.5132682464153955,-1.4297438931729216
10.0,2,0.03854083588698594,-3.074120898084106,-2.9282563918432882,-2.85826154843825
15.0,2,0.04851673840943362,-4.506571841867145,-4.352609633888112,-4.2817767817932175
20.0,2,0.02215169852846218,-5.931765169343168,-5.791997985742075,-5.697514521646014
25.0,2,0.022854574458895896,-7.349879806279749,-7.245915835801256,-7.105801453833044
30.0,2,0.1329169558240606,-8.765426034311254,-8.705166647890243,-8.511323832895355
35.0,2,0.27326890705392376,-10.186545005713592,-10.153264213365667,-9.922426715200368
40.0,2,0.23101858114923107,-11.621867354658526,-11.57271638870744,-11.34797161009651
45.0,2,0.058639232308375686,-13.075649832421485,-12.954753531948697,-12.792471408275128
50.0,2,0.2556885530246665,-14.54323893222501,-14.308403766841732,-14.251551492761433
