0.0,2,0.3009064148368635,-0.2,-0.1,0.0,0.1,0.2,0.3
5.0,2,0.13581600403077593,-0.5793154204025891,-0.42124387673065056,-0.3007165329848631,-0.2133265878473111,-0.0753562722620921,0.06874037418721655
10.0,2,0.03916785977929934,-0.9557828063104169,-0.7667362749525352,-0.6466699468152929,-0.4809405207420334,-0.3277977510065974,-0.1645093322537145
15.0,2,0.06714074618565324,-1.3179286941205073,-1.1531172143277966,-0.9785142750723209,-0.75920472566341,-0.5466130285625173,-0.4082770103743601
20.0,2,0.24836740600254192,-1.723281323885335,-1.493035401264925,-1.255171065689318,-1.0869740127458514,-0.8235503166836793,-0.6028611438921555
25.0,2,0.4252036526390642,-2.059193025071219,-1.8595758881431677,-1.632458581878017,-1.30859424868499,-1.0851324769816457,-0.8611373594425791
30.0,2,0.568078093894598,-2.39547070605816,-2.2047813689198343,-1.924915309697394,-1.6130539535904107,-1.372185188892799,-1.116903369083427
35.0,2,0.8836750495748541,-2.7206667092194325,-2.520741607615358,-2.1581464305163505,-1.9810944874994467,-1.679834148439825,-1.3880448289920009
40.0,2,0.7214030284644609,-2.959728032311801,-2.8182968039432725,-2.5678030394965585,-2.1837945385402553,-1.983674544869818,-1.756449569161106
45.0,2,0.4359426079731463,-3.267582523108802,-3.010267202933009,-2.8268801479061163,-2.551500371985832,-2.364085549674253,-2.070649048755224
50.0,2,0.784721024264408,-3.4754876476876344,-3.305702513774617,-3.0350520086225705,-2.980972202496731,-2.619018481694641,-2.4959503061274795
55.0,2,0.5892516667082639,-3.671397542603557,-3.509117329266321,-3.462901513653403,-3.1900542589447447,-2.9669638483543963,-2.932966983621735
60.0,2,2.1325713124889663,-4.0001124504919385,-3.590567617330038,-3.731341081277631,-3.541312329317767,-3.470759803600975,-3.220526510466337
0.0,2,0.004350291766178713,-0.2,-0.1,0.0,0.1,0.2,0.3
5.0,2,0.028104606036724624,-1.6501408843540546,-1.5450861882601956,-1.4244615048868825,-1.3486402555745314,-1.2602331272276566,-1.1267581813715137
10.0,2,0.06743723963852984,-3.0735518386684793,-3.017209423465085,-2.8898825018115604,-2.7573988641800207,-2.6908550565919747,-2.581742598632498
15.0,2,0.059746408604336346,-4.542978545482222,-4.446926435459756,-4.309203988388008,-4.21907657492542,-4.149866588490421,-3.9979082922785687
20.0,2,0.02180858809507151,-5.992005100153872,-5.895748830463157,-5.755665718996462,-5.664704325153905,-5.567269880267401,-5.4458867116644765
25.0,2,0.04987657333775425,-7.4378922244053935,-7.334816913816154,-7.237629519405981,-7.085576860542232,-6.972681369021665,-6.9080038211826205
30.0,2,0.197097848829986,-8.93695464182862,-8.72130533427727,-8.657887774654101,-8.57206211801321,-8.42269074440758,-8.321020236868135
35.0,2,0.32580934859567856,-10.35596397579488,-10.19706025842029,-10.12463541090846,-10.003677891951726,-9.800126538083958,-9.805776916564485
40.0,2,0.23339280953801333,-11.809721801531754,-11.629329122112214,-11.572311626767203,-11.432952357953639,-11.26392158231763,-11.234324642716077
45.0,2,0.16223701776737753,-13.271753860432696,-13.063237742022777,-12.976340432820505,-12.87796341740008,-12.78207547173397,-12.626510350663152
50.0,2,0.46314001332730437,-14.614915838070031,-14.643654661205073,-14.412985185338929,-14.269275043629756,-14.196207385593066,-14.116163302911067
55.0,2,1.1532457302070365,-16.082160791397353,-16.07085238159189,-15.788874779919206,-15.722535750586804,-15.761644013822457,-15.482453841105052
60.0,2,1.839505680292428,-17.51111963469572,-17.50471577511691,-17.26643308419131,-17.107147015267117,-17.255013449875335,-16.91941274095141
0.0,2,0.00921957606767163,-0.2,-0.1,0.0,0.1,0.2,0.3
5.0,2,0.12764313287140902,-0.677656640632,-0.6035507449060277,-0.4730210687303596,-0.4498879235819477,-0.3601396570434878,-0.24671927692880546
10.0,2,0.24781892975159253,-1.1478598998143805,-1.1040869184357933,-1.0317106523497002,-0.9157265907441694,-0.9198937142350317,-0.802672848066192
15.0,2,0.2625086652543805,-1.6620252285896615,-1.5989601860103337,-1.517826461075157,-1.463323339345498,-1.4667962577357643,-1.3239944627114781
20.0,2,0.41254040492565575,-2.16892812869202,-2.140879739193733,-1.9954435152902725,-2.034218494944778,-1.936928707767712,-1.8675026614020114
25.0,2,0.24749473310814135,-2.7132050692945167,-2.6179201299568944,-2.6096596401503627,-2.4828279440690273,-2.4432160861814074,-2.388047689460934
30.0,2,0.5719689594938973,-3.3164583804898577,-3.080397575885241,-3.136924405707255,-3.0236279400839488,-2.9535233578187072,-2.854920210950721
35.0,2,1.323287646538599,-3.8300036892793052,-3.720206150661333,-3.5912856148906904,-3.626293736349534,-3.308549020935368,-3.4004889706421113
40.0,2,0.400580190418654,-4.418819939261843,-4.218969931579635,-4.199584987438792,-4.0467151965846755,-3.861250262999622,-3.842462176716372
45.0,2,1.9299097373250294,-5.0239168802020915,-4.711880628745156,-4.775523227338619,-4.462547964168169,-4.493772603639524,-4.231136502309957
50.0,2,2.8474551329374638,-5.4323692892515325,-5.556216608940723,-5.0928814952574,-5.108962498834764,-4.830989438237284,-4.788333787704296
55.0,2,2.5505296436442118,-6.0067241586176205,-6.07289374852518,-5.6062726851443845,-5.560699954920541,-5.493336289354057,-5.180801593486743
60.0,2,12.172335316750418,-6.602817446362355,-6.407281255834117,-6.414279109651344,-5.761139337401766,-6.251584534315196,-5.594602058306336
0.0,2,0.005689512323618503,-0.2,-0.1,0.0,0.1,0.2,0.3
5.0,2,0.16337179164407659,-0.15118663732657728,0.009650602405008804,0.038391837838830836,0.17926972269112562,0.23496605529343534,0.3498531933306871
10.0,2,0.2067984375705233,-0.06859892554183897,0.03578940441210084,0.14958374310374634,0.1883334556522405,0.3503489937911507,0.36643287704760735
15.0,2,0.16139592466179237,-0.02149224332691765,0.11338104649592591,0.2126091120077574,0.25493387289559377,0.3974268245329925,0.42597571009213164
20.0,2,0.6758039117446252,0.011259076772358496,0.22107844843871477,0.2016965727500355,0.4098059437900628,0.3873435744241739,0.51259548075461
25.0,2,0.2285322415573576,0.10287431542250733,0.16927586481970175,0.36385218258543306,0.40531390173356296,0.5106148248903686,0.5527927817108281
30.0,2,0.9883824775776637,0.15153943238506531,0.17612129281497504,0.49356679076932863,0.43847987317242326,0.5656415259461183,0.6403197303069128
35.0,2,2.6493621066541304,0.15570983729885227,0.33282780720605487,0.3648738279533043,0.720186697978155,0.4908771414947043,0.7621381076961712
40.0,2,0.44396189457431956,0.2236137551431398,0.2905927438129362,0.5476656629235626,0.6645159904272986,0.6666010301848496,0.7945690113678668
45.0,2,5.343324313393543,0.27122179846591743,0.26511985377069336,0.785299710795734,0.519896722409499,0.8928902021401344,0.814074680510052
50.0,2,6.111108773111725,0.20274389092109343,0.6346815287698995,0.413908257902119,0.9579634413457072,0.7752263726122322,0.9249242507733401
55.0,2,3.503503069022065,0.22651411485764794,0.7075028547131175,0.5480290769094143,0.8904848551562721,0.9520010959550665,0.9458605189652843
60.0,2,27.948884592769062,0.40365756564796806,0.42115174818179785,1.123061946419774,0.4198172884907615,1.4093156105012834,0.8543331315476412
0.0,2,0.321752465510802,-0.2,-0.1,0.0,0.1,0.2,0.3
5.0,2,0.36179108170410107,0.03778934480294724,0.14113658178113048,0.27694573838184444,0.33267657563412045,0.5052063640518512,0.5794286653727304
10.0,2,0.4342167210066596,0.19934352459439056,0.461462305838494,0.4962668096691506,0.6239569112541316,0.7284283588466837,0.9369086298464033
15.0,2,0.276611493477543,0.4710805871144323,0.6038302715092586,0.6961598206542509,0.9418980218893674,1.114387700509182,1.1921934083973804
20.0,2,0.7043358053588468,0.6415151948023612,0.8022901994233694,1.0725771621364457,1.0952102020006698,1.4198196076755345,1.5613207140601324
25.0,2,0.4352501798355767,0.8249295916399072,1.0712365513400153,1.215500574193999,1.493570739917774,1.6311513524133041,1.9295275406181425
30.0,2,1.2918383786672374,1.1080078693501523,1.2156777250037214,1.3928022057155593,1.8617192499970667,1.9583209994507011,2.2025715706306124
35.0,2,3.6484161432462128,1.2930606823546604,1.4007231881938065,1.9443508361458965,1.846490187535319,2.2630129188302086,2.5646450771125777
40.0,2,0.9266245493820013,1.5849560388332014,1.694945022335544,1.956943578485334,2.3469871171282404,2.5050837398610475,2.7965506635538078
45.0,2,5.111890728027307,1.8125391474003114,2.1094136578977865,2.0552072338180625,2.731586160246701,2.687715694387303,3.062187536471667
