0.0,2,0.10314684970523173,-0.2,-0.1
5.0,2,0.05865879425671601,-1.9566086721708005,-1.6972662293291312
10.0,2,0.0008340447472698992,-3.603378692837361,-3.4043711101625207
15.0,2,0.12724412368985463,-5.225785090269586,-5.135839614230221
20.0,2,0.27851978795946575,-7.027804453173141,-6.687695152826613
25.0,2,0.14260597721346055,-8.576701581031678,-8.492672926468012
30.0,2,0.006349510287394427,-10.295775277591686,-10.12747413140797
35.0,2,0.3733947186698556,-12.070398701112262,-11.70672560938732
40.0,2,0.7486735223558024,-13.538553039441199,-13.592446172558315
45.0,2,0.3427752525550015,-15.420654600290126,-15.064219513209315
50.0,2,0.033838968552170744,-17.04080905729039,-16.797939957709154
55.0,2,1.0879171125852392,-18.544224432244977,-18.648399484254494
60.0,2,2.003286933691626,-20.568833254418536,-19.977665563580885
0.0,2,0.0039050070877152915,-0.2,-0.1
5.0,2,0.010044312530648507,-0.6919052991780413,-0.5812332867355746
10.0,2,0.05708865062169875,-1.1305110255758897,-1.1157661462513457
15.0,2,0.06232412382326999,-1.6861760091312659,-1.5332397486095912
20.0,2,0.007833713184927166,-2.1249227843254284,-2.067631559329036
25.0,2,0.03254605073393906,-2.5984958825678257,-2.5671970470002603
30.0,2,0.15944545753870185,-3.1670487565058525,-2.9717827589758508
35.0,2,0.16050615165513746,-3.540489674578904,-3.57148042681641
40.0,2,0.014800939589313002,-4.100922111846849,-3.98418657546208
45.0,2,0.10354194296000564,-4.6157926786731815,-4.442454594549364
50.0,2,0.4431954393006028,-4.962707167157451,-5.068678691978702
55.0,2,0.4108413687064668,-5.634071511459672,-5.370452933590097
60.0,2,0.02564010629286529,-6.007348952317361,-5.970314078646013
0.0,2,0.007991521749859407,-0.2,-0.1
5.0,2,0.03430662874422267,0.3879606499628192,0.46085719749719234
10.0,2,0.1665209898346817,0.8784656518058258,1.1191700431141796
15.0,2,0.1667300797057544,1.5683303743063324,1.5781231680736676
20.0,2,0.015028074863573233,2.067656579172984,2.227614810667033
25.0,2,0.10902263835216038,2.612706893961064,2.8313823433389604
30.0,2,0.46271875669647466,3.330010799019031,3.2628962857409762
35.0,2,0.4265957243416946,3.715851696872213,4.025873235347761
40.0,2,0.025849257772648675,4.405366291189592,4.485176488490389
45.0,2,0.34113406769063365,5.039637431283465,4.999723195856514
50.0,2,1.2797779174366364,5.3714607118436755,5.816717762756319
55.0,2,1.084400261122185,6.253124234882421,6.083872087177563
60.0,2,0.03854527241302762,6.65249949443858,6.8333146750814
0.0,2,0.030042476096924862,-0.2,-0.1
5.0,2,0.039609476756127075,-0.7998453650284088,-0.8051615527568258
10.0,2,0.008571365468906907,-1.49358771091591,-1.416426124654565
15.0,2,0.01187003771349305,-2.148405959304103,-2.066614794051628
20.0,2,0.08490889175262124,-2.7442926501463916,-2.7757350209945866
25.0,2,0.10336612715888382,-3.4834728811392934,-3.3415617077869184
30.0,2,0.018206798117745514,-4.071426174390126,-4.058615332321317
35.0,2,0.03966562585499947,-4.714846176122419,-4.720202248374273
40.0,2,0.23874602862209637,-5.464616239138307,-5.275439103143617
45.0,2,0.2682874988979327,-5.974767618243643,-6.070294641823446
50.0,2,0.037160967774123935,-6.727784406568129,-6.6222847712841775
55.0,2,0.12948054151257005,-7.403914034703778,-7.251162060933735
60.0,2,0.6679733428801174,-7.889946114701116,-8.070136898721632
0.0,2,0.010712409366713336,-0.2,-0.1
5.0,2,0.05062230051607234,0.6564508558414709,0.8493632078911209
10.0,2,0.04989268557890255,1.622765667057366,1.6888624604078128
15.0,2,0.004197817789378852,2.4849211062566194,2.632521084941138
20.0,2,0.033935183735930324,3.370938966355696,3.552317288574683
25.0,2,0.14053866444187071,4.3529146665833744,4.3761556520795954
30.0,2,0.12749948110430073,5.152307550014051,5.382576832381525
35.0,2,0.007062676858915894,6.117597016948655,6.223101429179471
40.0,2,0.1058939342024833,7.054639451629912,7.091873058230801
45.0,2,0.3883529991773396,7.823395142308577,8.128931431284693
50.0,2,0.3236795069948875,8.894891723190044,8.863248914135802
55.0,2,0.010138029520401978,9.703100728539976,9.860853972518491
60.0,2,0.32613388408481325,10.539484067108505,10.830284697682545
0.0,2,0.11673988037897609,-0.2,-0.1
5.0,2,0.0006704020138540225,0.45128347399082824,0.655246359095324
10.0,2,0.15817683775558652,1.1019647631129668,1.411094903059349
15.0,2,0.4395706360656047,1.9552375398498314,1.9643519594086272
20.0,2,0.29067986661129136,2.488492973058573,2.837626359286039
25.0,2,5.759792115746519e-06,3.268344244390228,3.4643049210405623
30.0,2,0.473996998583844,4.068634739096431,4.070544259420581
35.0,2,1.1951658501842044,4.519927696424577,5.025781135178643
40.0,2,0.717504328119575,5.497591435700476,5.45464722898893
45.0,2,0.0039031966772999174,6.089899885081789,6.268868612693798
50.0,2,1.407927054960039,6.6165243532226,7.148773977639076
55.0,2,3.2350452726677084,7.741958065204214,7.429870098743607
60.0,2,1.754138211214013,8.003555319640494,8.57480267739342
0.0,2,0.03678651139336712,-0.2,-0.1
5.0,2,0.0006319485091425084,0.7918481275484893,0.9532070884386263
10.0,2,0.04262852569721346,1.7887320583306372,2.001378373643598
15.0,2,0.12902837244609672,2.891257762379798,2.9439078855815524
20.0,2,0.09221628857142687,3.8200404703521333,4.060180393596363
25.0,2,0.0003848771423069634,4.888288137058747,5.036987942876871
30.0,2,0.12877691343098208,5.958791061717542,6.011540234205176
35.0,2,0.35214015450873454,6.846647498243167,7.168739013666653
40.0,2,0.22930375610857395,8.020817082901788,8.039624644995172
45.0,2,1.3802219038210698e-05,8.976149523690008,9.129347420194026
50.0,2,0.3853219075262468,9.910365411448996,10.240186748422154
55.0,2,0.9567505616468247,11.159008698231656,11.036598677626692
60.0,2,0.5651594511803681,11.936890491437822,12.303772100407679
0.0,2,0.023094724125738132,-0.2,-0.1
5.0,2,0.0030745553611741944,-0.08444322223148248,-0.011743430218942637
10.0,2,0.08004987150349212,0.06531754404414368,0.0423091510550062
15.0,2,0.14198254695167986,0.07392337661445329,0.23751666603427476
20.0,2,0.054456615188130324,0.2621204302019258,0.2531329599963828
25.0,2,0.013068035253891634,0.34719175354406623,0.37187498420382437
30.0,2,0.23102324942271052,0.3649577709115877,0.5579223143858812
35.0,2,0.37735620312173984,0.6217126322323133,0.504980800614729
40.0,2,0.12640326804878016,0.5864652504237874,0.7440415299728245
45.0,2,0.05098592559005136,0.706718762861717,0.8276013650844678
50.0,2,0.6626782063571155,0.9556825931793244,0.7824508823164334
55.0,2,0.9981299453928982,0.8011760805544609,1.1407707424908777
60.0,2,0.28804612680107955,1.1202725571990386,1.0254876133958692
0.0,2,0.05412963015876581,-0.2,-0.1
